corpus,htid,text_string,lang,occurs,author,title,pub_date,gender,genre,white,origin_area,origin_nation,place_id,formatted_address,location_type,country_long,country_short,admin_1_long,admin_1_short,admin_2,admin_3,admin_4,admin_5,locality,sublocality_1,sublocality_2,sublocality_3,neighborhood,premise,subpremise,street_number,street_address,route,post_code,natural_feature,point_of_interest,colloquial_area,continent,other,lat,lon,wordcount
Hathi,uc2.ark:/13960/t57d2zs04,rome,en,3,"Sir, Besant, Walter","The golden butterfly / by Walter Besant and James Rice.",1890,male,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,242590
Hathi,uva.x004613945,rome,en,7,"Hunt, Leigh","Sir Ralph Esher:",1850,mostly_female,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,256774
Hathi,uc2.ark:/13960/t3kw59x2j,rome,en,2,"Lawless, Emily","Traits and confidences / by the Hon. Emily Lawless.",1898,female,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,86765
Hathi,uiuo.ark:/13960/t3xs61z24,rome,en,2,"Crowberry, Daniel","North of the Tweed, or, Lorance Langton: his life, incidents, and adventures in Scotland / by Daniel Crowberry.",1867,male,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,59221
Hathi,mdp.39015063069085,rome,en,2,"Leslie, Frank, Mrs","A social mirage.",1889,unknown,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,81596
Hathi,mdp.39015030376605,rome,en,1,"Linton, E. Lynn (Elizabeth Lynn","The autobiography of Christoper Kirkland. By Mrs. Lynn Linton.",1885,female,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,57942
Hathi,uc2.ark:/13960/t4pk09q41,rome,en,2,"Worboise, Emma Jane","Grey and gold.",1888,female,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,235200
Hathi,uiuo.ark:/13960/t4zg7692j,rome,en,1,"Neale, W. Johnson (William Johnson","Scapegrace at sea, or, Soldiers afloat and sailors ashore / by the Author of ""Cavendish,"" ""The pride of the mess,"" ""The flying Dutchman,"" &c., &c.",1863,male,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,60841
Hathi,uiuo.ark:/13960/t54f2f298,rome,en,4,"Smith, Constance","The repentance of Paul Wentworth. A novel.",1889,female,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,73837
Hathi,njp.32101003148556,rome,en,4,"Scott, Walter, Sir","Waverley; or, 'Tis sixty years since, by Sir Walter Scott, bart.",1862,unknown,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,235894
Hathi,uc1.b4105132,rome,en,1,"Surtees, Robert Smith","Mr. Romford's hounds... with illustrations by John Leech and H. K. Browne.",1864,male,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,200649
Hathi,mdp.39015066189112,rome,en,13,"Thackeray, William Makepeace","The works of William Makepeace Thackeray.",1886,male,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,156992
Hathi,uiuo.ark:/13960/t2w38cx1m,rome,en,4,"Sewell, Elizabeth Missing","Cleve Hall, by the author of ""Amy Herbert,"" ""The experience of life,"" etc. etc.",1855,female,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,137168
Hathi,uiuo.ark:/13960/t2d79ps6c,rome,en,1,"Eyre, Mary","A family history / by the author of ""The queen's pardon"".",1861,mostly_female,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,79041
Hathi,uiuo.ark:/13960/t1ng51548,rome,en,1,"Fenton, J. D","Memoirs of a lady in waiting / by the author of Adventures of Mrs. Colonel Somerset in Caffraria, &c. ...",1860,unknown,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,37224
Hathi,mdp.39015010344458,rome,en,1,"Turgenev, Ivan Sergeevich",Novels.,1899,male,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,86223
Hathi,coo.31924013173707,rome,en,1,"Day, Thomas","The history of Sandford and Merton. Corr. and rev. by Cecil Hartley.",1850,male,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,180566
Hathi,dul1.ark:/13960/t0ns1h68r,rome,en,1,"Linton, E. Lynn (Elizabeth Lynn","Grasp your nettle : a novel / by E. Lynn Linton ; in three volumes.",1865,female,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,58944
Hathi,dul1.ark:/13960/t3708t61x,rome,en,2,"Levy, Amy","Reuben Sachs : a sketch / by Amy Levy.",1888,female,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,59044
Hathi,dul1.ark:/13960/t3708t61x,rome,en,2,"Levy, Amy","Reuben Sachs : a sketch / by Amy Levy.",1888,female,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,59044
Hathi,dul1.ark:/13960/t6834jn51,rome,en,1,"E. W","The island of anarchy : a fragment of history in the 20th century / by E.W.",1887,unknown,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,11378
Hathi,dul1.ark:/13960/t79s2c24k,rome,en,3,"Gore, Mrs. (Catherine Grace Frances","The ambassador's wife / by Mrs. Gore.",1863,female,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,169398
Hathi,dul1.ark:/13960/t7gq7nw7v,rome,en,1,"Macquoid, Katharine S. (Katharine Sarah","A faithful lover / by Katharine S. Macquoid ; in three volumes.",1882,female,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,58907
Hathi,inu.30000035014889,rome,en,1,"Scott, Walter, Sir","Waverley novels.",1899,unknown,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,215928
Hathi,inu.30000054507920,rome,en,2,"Malet, Lucas","The carissima, a modern grotesque, by Lucas Malet [pseud.]",1896,male,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,93920
Hathi,inu.30000060903709,rome,en,3,"Ainsworth, William Harrison","Boscobel; or, The royal oak. a tale of the year 1651.",1878,male,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,190618
Hathi,inu.32000000873606,rome,en,1,"(Charles Edward), Whitehead, Charles E","The camp-fires of the Everglades; or, Wild sports in the South,by Charles E. Whitehead.",1891,male,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,129283
Hathi,inu.32000001872912,rome,en,2,"Church, Alfred John","A young Macedonian in the army of Alexander the Great / by Alfred J. Church.",1890,male,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,90131
Hathi,inu.32000009306251,rome,en,9,"Oberkirch, Henriette Louise von Waldner, Baronne d","Memoirs of the Baroness d'Oberkirch, countess de Montbrison. Written by herself, and ed. by her grandson, the Count de Montbrison ...",1852,unknown,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,82776
Hathi,inu.32000009367980,rome,en,3,"Trollope, Anthony","Lady Anna / by Anthony Trollope.",1874,male,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,162355
Hathi,inu.32000013013398,rome,en,3,"Trollope, Anthony","The last chronicle of Barset, by Anthony Trollope.",1879,male,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,202856
Hathi,inu.39000002002967,rome,en,2,"Daudet, Alphonse","Sappho : Parisian manners / Alphonse Daudet ; translated by Henry Frith.",1896,male,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,72103
Hathi,inu.39000002909047,rome,en,1,"A. L. O. E","The crown of success : or, Four heads to furnish : a tale / by A. L. O. E. [i.e. C. M. Tucker].",1878,unknown,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,52351
Hathi,inu.39000005529255,rome,en,5,"Curtin, Jeremiah","Creation myths of primitive America in relation to the religious history and mental development of mankind / by Jeremiah Curtin.",1899,male,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,160688
Hathi,inu.39000005759522,rome,en,1,"Jacobs, Joseph","The book of wonder voyages, edited by Joseph Jacobs, illustrated by John D. Batten.",1896,male,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,71974
Hathi,inu.39000005763813,rome,en,1,"Naaké, John Theophilus","Slavonic fairy tales. Collected and translated from the Russian, Polish, Servian, and Bohemian. By John T. Naaké, with four illustrations.",1874,male,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,86187
Hathi,inu.39000005794198,rome,en,105,"Busk, Rachel Harriette","The folk-lore of Rome; collected by word of mouth from the people, by R. H. Busk.",1874,female,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,202886
Hathi,inu.39000005794198,rome,en,1,"Busk, Rachel Harriette","The folk-lore of Rome; collected by word of mouth from the people, by R. H. Busk.",1874,female,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,202886
Hathi,mdp.39015005075125,rome,en,1,"MacDonald, George","Annals of a quiet neighbourhood / By George MacDonald ...",1867,male,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,62819
Hathi,mdp.39015005544195,rome,en,2,"Clouston, W. A. (William Alexander","The book of noodles; stories of simpletons; or, Fools and their follies. By W. A. Clouston ...",1888,male,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,65703
Hathi,mdp.39015005885366,rome,en,76,"Hare, Augustus J. C. (Augustus John Cuthbert","Story of my life.",1896,male,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,139157
Hathi,mdp.39015008594692,rome,en,5,"Monteiro, Mariana","Legends and popular tales of the Basque people, by Mariana Monteiro; with illustrations in photogravure by Harold Copping.",1890,female,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,71165
Hathi,mdp.39015009211254,rome,en,1,"Moore, George","Confessions of a young man, by George Moore.",1889,male,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,75048
Hathi,mdp.39015010349531,rome,en,11,"Kingsley, Charles","Westward ho! or, The voyages and adventures of Sir Amyas Leigh, knight, of Burrough, in the County of Devon, in the reign of her most glorious Majesty, Queen Elizabeth. Rendered into modern English by Charles Kingsley.",1881,male,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,156968
Hathi,mdp.39015011356048,rome,en,16,"Meredith, George","The amazing marriage.",1896,male,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,185173
Hathi,mdp.39015011942706,rome,en,1,"Reade, Charles","Griffith Gaunt; or, Jealousy, by Charles Reade, D.C.L.",1891,male,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,173491
Hathi,mdp.39015012835776,rome,en,3,"Courtilz de Sandras, Gatien","Memoirs of Monsieur d'Artignan ... now for the first time translated into English, by Ralph Nevill.",1899,male,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,127712
Hathi,mdp.39015014800018,rome,en,1,"Goethe, Johann Wolfgang von","[Goethe's works] / translated from the German [by John Oxenford, Walter Scott, Anna Swanwick, etc.]",1887,male,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,247338
Hathi,mdp.39015019050270,rome,en,16,"Chaucer, Geoffrey","The prioresses tale, Sir Thopas, the Monkes tale, the Clerkes tale, the Squieres tale, from the Canterbury tales / Chaucer ; edited by Walter W. Skeat.",1880,male,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,204582
Hathi,mdp.39015019160442,rome,en,4,"Hugo, Victor","The novels of Victor Hugo, fully translated; illustrations by MM.L.O. Merson, J.-F. Raffaelli, G. Jeanniot, etc., etc.",1895,male,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,69667
Hathi,mdp.39015019756132,rome,en,9,"Hugo, Victor","The novels of Victor Hugo, fully translated; illustrations by MM.L.O. Merson, J.-F. Raffaelli, G. Jeanniot, etc., etc.",1895,male,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,57771
Hathi,mdp.39015019799033,rome,en,18,"D'Annunzio, Gabriele","The triumph of death, by Gabriele d'Annunzio; tr. by Arthur Hornblow; with an etched portrait of the author ...",1897,female,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,135273
Hathi,mdp.39015019998262,rome,en,8,"James King of Aragon","The chronicle of James I., king of Aragon,",1883,unknown,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,111288
Hathi,mdp.39015020879550,rome,en,13,"Kingsley, Charles","The works of Charles Kingsley.",1886,male,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,118322
Hathi,mdp.39015022661287,rome,en,1,"Reynolds, George W. M. (George William MacArthur","Mary Price; or, The memoirs of a servant-maid.",1853,male,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,993957
Hathi,mdp.39015023260600,rome,en,8,"Thackeray, William Makepeace","The works of William Makepeace Thackeray.",1886,male,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,203193
Hathi,mdp.39015029579300,rome,en,1,"Becke, Louis","Rodman the boatsteerer and other stories.",1898,male,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,101843
Hathi,mdp.39015030753969,rome,en,1,"Jerrold, Douglas William","The works of Douglas Jerrold. With an introductory memoir by his son, W. Blanchard Jerrold.",1864,male,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,256325
Hathi,mdp.39015030763075,rome,en,1,"Meredith, George","One of Our Conquerors.",1892,male,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,192701
Hathi,mdp.39015030948015,rome,en,10,"Boldrewood, Rolf","The squatter's dream; a story of Australian life, by Rolf Boldrewoo.",1890,male,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,189230
Hathi,mdp.39015033934350,rome,en,6,"Hamerton, Philip Gilbert","Wenderholme : a story of Lancashire and Yorkshire / by Philip Gilbert Hamerton.",1877,male,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,160462
Hathi,mdp.39015036697095,rome,en,1,"(Anna), Jameson, Mrs","A commonplace book of thoughts, memories, and fancies. Original and selected, by Mrs. Jameson.",1855,female,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,84675
Hathi,mdp.39015047764405,rome,en,2,Ouida,"The Massarenes,a novel, by Ouida [pseud.]",1897,unknown,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,240234
Hathi,mdp.39015048886017,rome,en,1,"Richardson, Samuel","Works of Samuel Richardson / with a prefactory chapter for biographical criticism by Leslie Stephen.",1884,male,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,226158
Hathi,mdp.39015049001418,rome,en,1,"Hunter, William Wilson, Sir","The old missionary. A narrative in four chapters. By Sir William Wilson Hunter ...",1895,unknown,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,28998
Hathi,mdp.39015066595748,rome,en,2,"Scott, Walter","The Waverley novels.",1871,male,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,244822
Hathi,mdp.39015056741823,rome,en,3,"Ashton, John","The adventures and discourses of Captain John Smith, sometime president of Virginia, and admiral of New England. Newly ordered by John Ashton. With illus. taken by him from original sources.",1883,male,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,92700
Hathi,mdp.39015058599625,rome,en,2,"Jókai, Mór","Timar's two worlds / by Maurus Jokai ; authorised translation by Mrs. Hegan Kennard.",1888,unknown,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,68832
Hathi,mdp.39015059373087,rome,en,1,"Wilson, John Mackay","Wilson's tales of the borders, and of Scotland : historical, traditionary, and imaginative / revised by Alexander Leighton, one of the original editors and contributors.",1888,male,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,226317
Hathi,mdp.39015059377088,rome,en,7,"Garnett, Richard","The twilight of the gods, and other tales, Richard Garnett.",1888,male,Fiction,"","","",ChIJu46S-ZZhLxMROG5lkwZ3D7k,"Rome, Italy",locality,Italy,IT,Lazio,Lazio,"Metropolitan City of Rome",Rome,"","",Rome,"","","","","","","","","","","","","","","",41.9027835,12.4963655,70796
